left_entity_type,left_entity_id,right_entity_type,right_entity_id,role,evidence_type,evidence_source,source_line,confidence,allocation_weight,included_in_direct_totals,included_in_rollup_totals,manual_override_state,reviewed_by,reviewed_at,review_method,evidence_note,source_digest,warning_state
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,identity,canonical-git-identity,546e43d639eb9d7eceb46aa966b8a592b187b12c,,1.0,1.0,False,True,automatic,,,,,,
commit,c02d65544f4b09ec7b1fa8ca3e5e15204fdd1795,commit,c02d65544f4b09ec7b1fa8ca3e5e15204fdd1795,identity,canonical-git-identity,c02d65544f4b09ec7b1fa8ca3e5e15204fdd1795,,1.0,1.0,False,True,automatic,,,,,,
commit,95957dd6350042cf04715f42d75a708d22bd4af1,commit,95957dd6350042cf04715f42d75a708d22bd4af1,identity,canonical-git-identity,95957dd6350042cf04715f42d75a708d22bd4af1,,1.0,1.0,False,True,automatic,,,,,,
commit,d42524c80ead7c678062531b1a7e72fe58e29d72,commit,d42524c80ead7c678062531b1a7e72fe58e29d72,identity,canonical-git-identity,d42524c80ead7c678062531b1a7e72fe58e29d72,,1.0,1.0,False,True,automatic,,,,,,
commit,d433bba53b6179aaaf82904aa26a22b18eba3bf0,commit,d433bba53b6179aaaf82904aa26a22b18eba3bf0,identity,canonical-git-identity,d433bba53b6179aaaf82904aa26a22b18eba3bf0,,1.0,1.0,False,True,automatic,,,,,,
commit,11ba78598b25840b5e415e7410b8df4b75c964c5,commit,11ba78598b25840b5e415e7410b8df4b75c964c5,identity,canonical-git-identity,11ba78598b25840b5e415e7410b8df4b75c964c5,,1.0,1.0,False,True,automatic,,,,,,
commit,6811df91487bd977d74d60b43af798e9970e5d69,commit,6811df91487bd977d74d60b43af798e9970e5d69,identity,canonical-git-identity,6811df91487bd977d74d60b43af798e9970e5d69,,1.0,1.0,False,True,automatic,,,,,,
commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,identity,canonical-git-identity,9b05c92e3f87af186de2ebdf43ebe8f297b41572,,1.0,1.0,False,True,automatic,,,,,,
commit,46a24e9e98968ea9d3bfa50853be92e35d857f8e,commit,46a24e9e98968ea9d3bfa50853be92e35d857f8e,identity,canonical-git-identity,46a24e9e98968ea9d3bfa50853be92e35d857f8e,,1.0,1.0,False,True,automatic,,,,,,
commit,bbb83ef00b9fb130f94ada7293ee1f429c6bf755,commit,bbb83ef00b9fb130f94ada7293ee1f429c6bf755,identity,canonical-git-identity,bbb83ef00b9fb130f94ada7293ee1f429c6bf755,,1.0,1.0,False,True,automatic,,,,,,
commit,24428a1548324e06268c9174e358e22e9559801b,commit,24428a1548324e06268c9174e358e22e9559801b,identity,canonical-git-identity,24428a1548324e06268c9174e358e22e9559801b,,1.0,1.0,False,True,automatic,,,,,,
commit,ce1865558f2929bb98bcf1450a297244be3fbb06,commit,ce1865558f2929bb98bcf1450a297244be3fbb06,identity,canonical-git-identity,ce1865558f2929bb98bcf1450a297244be3fbb06,,1.0,1.0,False,True,automatic,,,,,,
commit,987ade16137d70327f87ab16fcf3fc874681eba4,commit,987ade16137d70327f87ab16fcf3fc874681eba4,identity,canonical-git-identity,987ade16137d70327f87ab16fcf3fc874681eba4,,1.0,1.0,False,True,automatic,,,,,,
commit,c6c7c445aae308a598d41e9f839c9bfd0e495e88,commit,c6c7c445aae308a598d41e9f839c9bfd0e495e88,identity,canonical-git-identity,c6c7c445aae308a598d41e9f839c9bfd0e495e88,,1.0,1.0,False,True,automatic,,,,,,
commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,identity,canonical-git-identity,83b8764ca1faecb6f984a4cf8703eaad75501f8a,,1.0,1.0,False,True,automatic,,,,,,
commit,17b6c1045af4a5e5e2c465dded80f53ff5695df5,commit,17b6c1045af4a5e5e2c465dded80f53ff5695df5,identity,canonical-git-identity,17b6c1045af4a5e5e2c465dded80f53ff5695df5,,1.0,1.0,False,True,automatic,,,,,,
commit,1b08404c005806083a5443603d98c10c5510ee70,commit,1b08404c005806083a5443603d98c10c5510ee70,identity,canonical-git-identity,1b08404c005806083a5443603d98c10c5510ee70,,1.0,1.0,False,True,automatic,,,,,,
commit,063c138d4ad746588a85c0be70cc1c5c75854e87,commit,063c138d4ad746588a85c0be70cc1c5c75854e87,identity,canonical-git-identity,063c138d4ad746588a85c0be70cc1c5c75854e87,,1.0,1.0,False,True,automatic,,,,,,
commit,7c15f6097d77ab2db98c6795b04474308f770536,commit,7c15f6097d77ab2db98c6795b04474308f770536,identity,canonical-git-identity,7c15f6097d77ab2db98c6795b04474308f770536,,1.0,1.0,False,True,automatic,,,,,,
commit,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,commit,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,identity,canonical-git-identity,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,,1.0,1.0,False,True,automatic,,,,,,
commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,identity,canonical-git-identity,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,,1.0,1.0,False,True,automatic,,,,,,
commit,2e24923ec49954fa4d4b17f56f3d26c10265a51b,commit,2e24923ec49954fa4d4b17f56f3d26c10265a51b,identity,canonical-git-identity,2e24923ec49954fa4d4b17f56f3d26c10265a51b,,1.0,1.0,False,True,automatic,,,,,,
commit,43b64835145b64f3346d6298de67754019b36df8,commit,43b64835145b64f3346d6298de67754019b36df8,identity,canonical-git-identity,43b64835145b64f3346d6298de67754019b36df8,,1.0,1.0,False,True,automatic,,,,,,
commit,380be212ade022a481997efbb4051584360a9b92,commit,380be212ade022a481997efbb4051584360a9b92,identity,canonical-git-identity,380be212ade022a481997efbb4051584360a9b92,,1.0,1.0,False,True,automatic,,,,,,
commit,fc120558109cc0d36c1bee5ae25bce69d4702311,commit,fc120558109cc0d36c1bee5ae25bce69d4702311,identity,canonical-git-identity,fc120558109cc0d36c1bee5ae25bce69d4702311,,1.0,1.0,False,True,automatic,,,,,,
commit,25fde2c3d0c01acd97eb967b5903f6336c57b6ae,commit,25fde2c3d0c01acd97eb967b5903f6336c57b6ae,identity,canonical-git-identity,25fde2c3d0c01acd97eb967b5903f6336c57b6ae,,1.0,1.0,False,True,automatic,,,,,,
commit,94c83a7fe23cb17431994dd0f02d5f38c321630b,commit,94c83a7fe23cb17431994dd0f02d5f38c321630b,identity,canonical-git-identity,94c83a7fe23cb17431994dd0f02d5f38c321630b,,1.0,1.0,False,True,automatic,,,,,,
commit,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,commit,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,identity,canonical-git-identity,77e0dc1182db2bdd7d3a4d09b5c1a7b3b912191b,,1.0,1.0,False,True,automatic,,,,,,
commit,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,commit,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,identity,canonical-git-identity,f19906905ecd5db8ea9d65fc0a6d80dbd0f798cb,,1.0,1.0,False,True,automatic,,,,,,
commit,82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,commit,82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,identity,canonical-git-identity,82db5cd7599e76c1f0c6e8dda5f420865e32f4e7,,1.0,1.0,False,True,automatic,,,,,,
commit,2976159836a41160b0a462b26c952968c19a7923,commit,2976159836a41160b0a462b26c952968c19a7923,identity,canonical-git-identity,2976159836a41160b0a462b26c952968c19a7923,,1.0,1.0,False,True,automatic,,,,,,
commit,452263137775f01b3d4877c28d37aad4dce7884d,commit,452263137775f01b3d4877c28d37aad4dce7884d,identity,canonical-git-identity,452263137775f01b3d4877c28d37aad4dce7884d,,1.0,1.0,False,True,automatic,,,,,,
commit,7334db00fd1f68b65e90267ef0cde394804255cb,commit,7334db00fd1f68b65e90267ef0cde394804255cb,identity,canonical-git-identity,7334db00fd1f68b65e90267ef0cde394804255cb,,1.0,1.0,False,True,automatic,,,,,,
commit,f156647a0d461ef4ed0ad7411cf1f1a4da51b3d4,commit,f156647a0d461ef4ed0ad7411cf1f1a4da51b3d4,identity,canonical-git-identity,f156647a0d461ef4ed0ad7411cf1f1a4da51b3d4,,1.0,1.0,False,True,automatic,,,,,,
commit,9273900261be4959eb466c7c8dd5bce9283d6da8,commit,9273900261be4959eb466c7c8dd5bce9283d6da8,identity,canonical-git-identity,9273900261be4959eb466c7c8dd5bce9283d6da8,,1.0,1.0,False,True,automatic,,,,,,
commit,fdfa298ddbbdc77c6301d6f700b3f922d82f9d27,commit,fdfa298ddbbdc77c6301d6f700b3f922d82f9d27,identity,canonical-git-identity,fdfa298ddbbdc77c6301d6f700b3f922d82f9d27,,1.0,1.0,False,True,automatic,,,,,,
commit,32babc084a6572ee51a860f636b385d6870c2b90,commit,32babc084a6572ee51a860f636b385d6870c2b90,identity,canonical-git-identity,32babc084a6572ee51a860f636b385d6870c2b90,,1.0,1.0,False,True,automatic,,,,,,
commit,11e4877420c3dc760f9be803b2734ea34a2031e0,commit,11e4877420c3dc760f9be803b2734ea34a2031e0,identity,canonical-git-identity,11e4877420c3dc760f9be803b2734ea34a2031e0,,1.0,1.0,False,True,automatic,,,,,,
commit,82c43c94fe7392a5e5551ef1a311c150006ab0f3,commit,82c43c94fe7392a5e5551ef1a311c150006ab0f3,identity,canonical-git-identity,82c43c94fe7392a5e5551ef1a311c150006ab0f3,,1.0,1.0,False,True,automatic,,,,,,
commit,c2b2356f0f3b1143f444b6e8120567b343d729cc,commit,c2b2356f0f3b1143f444b6e8120567b343d729cc,identity,canonical-git-identity,c2b2356f0f3b1143f444b6e8120567b343d729cc,,1.0,1.0,False,True,automatic,,,,,,
commit,2d385f97d2b5097ff8ecaaefb442f64c3739da39,commit,2d385f97d2b5097ff8ecaaefb442f64c3739da39,identity,canonical-git-identity,2d385f97d2b5097ff8ecaaefb442f64c3739da39,,1.0,1.0,False,True,automatic,,,,,,
commit,969d6592c5cd201b256d15e2453193b8064126f1,commit,969d6592c5cd201b256d15e2453193b8064126f1,identity,canonical-git-identity,969d6592c5cd201b256d15e2453193b8064126f1,,1.0,1.0,False,True,automatic,,,,,,
commit,5cf9b48f0411fadf42905537294e7db841c6a628,commit,5cf9b48f0411fadf42905537294e7db841c6a628,identity,canonical-git-identity,5cf9b48f0411fadf42905537294e7db841c6a628,,1.0,1.0,False,True,automatic,,,,,,
commit,50b8fd902d32fca1ed43570b89b6e097dd4e9fae,commit,50b8fd902d32fca1ed43570b89b6e097dd4e9fae,identity,canonical-git-identity,50b8fd902d32fca1ed43570b89b6e097dd4e9fae,,1.0,1.0,False,True,automatic,,,,,,
commit,44df34502dee4a2af0a264dfe0047ff8e82be4ab,commit,44df34502dee4a2af0a264dfe0047ff8e82be4ab,identity,canonical-git-identity,44df34502dee4a2af0a264dfe0047ff8e82be4ab,,1.0,1.0,False,True,automatic,,,,,,
commit,14a623cc7cae72b22210b2f44a8b8a9d3f09e85f,commit,14a623cc7cae72b22210b2f44a8b8a9d3f09e85f,identity,canonical-git-identity,14a623cc7cae72b22210b2f44a8b8a9d3f09e85f,,1.0,1.0,False,True,automatic,,,,,,
commit,5944288d9bd94e8186dd374b0aec6090ad90fc96,commit,5944288d9bd94e8186dd374b0aec6090ad90fc96,identity,canonical-git-identity,5944288d9bd94e8186dd374b0aec6090ad90fc96,,1.0,1.0,False,True,automatic,,,,,,
commit,893289b52cf06c6f3c02548f549ebc68e4281380,commit,893289b52cf06c6f3c02548f549ebc68e4281380,identity,canonical-git-identity,893289b52cf06c6f3c02548f549ebc68e4281380,,1.0,1.0,False,True,automatic,,,,,,
commit,604d139ad72b08a404092b8812a0130678f53984,commit,604d139ad72b08a404092b8812a0130678f53984,identity,canonical-git-identity,604d139ad72b08a404092b8812a0130678f53984,,1.0,1.0,False,True,automatic,,,,,,
commit,7602f5d2dbef63b01a09845e5f322ad810ce7431,commit,7602f5d2dbef63b01a09845e5f322ad810ce7431,identity,canonical-git-identity,7602f5d2dbef63b01a09845e5f322ad810ce7431,,1.0,1.0,False,True,automatic,,,,,,
commit,8053109fcb999ee4c2f8a060048b83dbfe4eed81,commit,8053109fcb999ee4c2f8a060048b83dbfe4eed81,identity,canonical-git-identity,8053109fcb999ee4c2f8a060048b83dbfe4eed81,,1.0,1.0,False,True,automatic,,,,,,
commit,e096ded126a62938d4627bd1205b32a0e30c77b0,commit,e096ded126a62938d4627bd1205b32a0e30c77b0,identity,canonical-git-identity,e096ded126a62938d4627bd1205b32a0e30c77b0,,1.0,1.0,False,True,automatic,,,,,,
commit,c1df562489d39bf6608f3053706fc038844b482c,commit,c1df562489d39bf6608f3053706fc038844b482c,identity,canonical-git-identity,c1df562489d39bf6608f3053706fc038844b482c,,1.0,1.0,False,True,automatic,,,,,,
commit,5c2ab0a3ba722d5fdc139615b6eb55902237162d,commit,5c2ab0a3ba722d5fdc139615b6eb55902237162d,identity,canonical-git-identity,5c2ab0a3ba722d5fdc139615b6eb55902237162d,,1.0,1.0,False,True,automatic,,,,,,
commit,e534c8366925af29f7c8f9ab67a908c5d6941650,commit,e534c8366925af29f7c8f9ab67a908c5d6941650,identity,canonical-git-identity,e534c8366925af29f7c8f9ab67a908c5d6941650,,1.0,1.0,False,True,automatic,,,,,,
commit,1df3dd0c798507ee9db2c2005d577ac499b3e933,commit,1df3dd0c798507ee9db2c2005d577ac499b3e933,identity,canonical-git-identity,1df3dd0c798507ee9db2c2005d577ac499b3e933,,1.0,1.0,False,True,automatic,,,,,,
commit,62b9a68e15a34d8c2919c736be910ce3a9eec8e4,commit,62b9a68e15a34d8c2919c736be910ce3a9eec8e4,identity,canonical-git-identity,62b9a68e15a34d8c2919c736be910ce3a9eec8e4,,1.0,1.0,False,True,automatic,,,,,,
commit,21aacef712ef78c44bd11f0a848276d3125a82a4,commit,21aacef712ef78c44bd11f0a848276d3125a82a4,identity,canonical-git-identity,21aacef712ef78c44bd11f0a848276d3125a82a4,,1.0,1.0,False,True,automatic,,,,,,
commit,a3d4895796afa545efc1d3c39379220da2c616f3,commit,a3d4895796afa545efc1d3c39379220da2c616f3,identity,canonical-git-identity,a3d4895796afa545efc1d3c39379220da2c616f3,,1.0,1.0,False,True,automatic,,,,,,
commit,8ab71c90c52e8a8740d754719c48c53f0ca66065,commit,8ab71c90c52e8a8740d754719c48c53f0ca66065,identity,canonical-git-identity,8ab71c90c52e8a8740d754719c48c53f0ca66065,,1.0,1.0,False,True,automatic,,,,,,
commit,7a19911399e2e3a8b7ff2d239319a658e793346c,commit,7a19911399e2e3a8b7ff2d239319a658e793346c,identity,canonical-git-identity,7a19911399e2e3a8b7ff2d239319a658e793346c,,1.0,1.0,False,True,automatic,,,,,,
commit,477665910577c41766377204a1abfc8cc7f0dd6d,commit,477665910577c41766377204a1abfc8cc7f0dd6d,identity,canonical-git-identity,477665910577c41766377204a1abfc8cc7f0dd6d,,1.0,1.0,False,True,automatic,,,,,,
commit,0015089006f52550ef2f4ed4fdd0057bb9e521b9,commit,0015089006f52550ef2f4ed4fdd0057bb9e521b9,identity,canonical-git-identity,0015089006f52550ef2f4ed4fdd0057bb9e521b9,,1.0,1.0,False,True,automatic,,,,,,
commit,4eca36ce52399ef139926f5430d3cd08ac3c993a,commit,4eca36ce52399ef139926f5430d3cd08ac3c993a,identity,canonical-git-identity,4eca36ce52399ef139926f5430d3cd08ac3c993a,,1.0,1.0,False,True,automatic,,,,,,
commit,486b13c723b2fac0220854d9ea7269a09442e7ce,commit,486b13c723b2fac0220854d9ea7269a09442e7ce,identity,canonical-git-identity,486b13c723b2fac0220854d9ea7269a09442e7ce,,1.0,1.0,False,True,automatic,,,,,,
commit,e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,commit,e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,identity,canonical-git-identity,e8c7dcb8fa1bcfe202e061807bb6873d2e1e0473,,1.0,1.0,False,True,automatic,,,,,,
commit,65538b7f93d2246cfc37625f018af76640c6aa40,commit,65538b7f93d2246cfc37625f018af76640c6aa40,identity,canonical-git-identity,65538b7f93d2246cfc37625f018af76640c6aa40,,1.0,1.0,False,True,automatic,,,,,,
commit,716c54c01f81ac69fb1c6e5252727cbd5dd10310,commit,716c54c01f81ac69fb1c6e5252727cbd5dd10310,identity,canonical-git-identity,716c54c01f81ac69fb1c6e5252727cbd5dd10310,,1.0,1.0,False,True,automatic,,,,,,
commit,1df3bec4c822e6fcc30d809dab5277868a8e3290,commit,1df3bec4c822e6fcc30d809dab5277868a8e3290,identity,canonical-git-identity,1df3bec4c822e6fcc30d809dab5277868a8e3290,,1.0,1.0,False,True,automatic,,,,,,
commit,d07df1fefbd553b00635ee882631ee74d12f0530,commit,d07df1fefbd553b00635ee882631ee74d12f0530,identity,canonical-git-identity,d07df1fefbd553b00635ee882631ee74d12f0530,,1.0,1.0,False,True,automatic,,,,,,
commit,149bf183fe3edf4d14481d354a078cb50f628aee,commit,149bf183fe3edf4d14481d354a078cb50f628aee,identity,canonical-git-identity,149bf183fe3edf4d14481d354a078cb50f628aee,,1.0,1.0,False,True,automatic,,,,,,
commit,fcee05c29e0d15314bee932ee8b1e48cc7ca7276,commit,fcee05c29e0d15314bee932ee8b1e48cc7ca7276,identity,canonical-git-identity,fcee05c29e0d15314bee932ee8b1e48cc7ca7276,,1.0,1.0,False,True,automatic,,,,,,
commit,03227c22ec04d4a16f48e8159bca42426af9eac7,commit,03227c22ec04d4a16f48e8159bca42426af9eac7,identity,canonical-git-identity,03227c22ec04d4a16f48e8159bca42426af9eac7,,1.0,1.0,False,True,automatic,,,,,,
commit,b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,commit,b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,identity,canonical-git-identity,b0eb1bc5f0a1a447bed6c6c903afad44009c9cd6,,1.0,1.0,False,True,automatic,,,,,,
commit,48fd612594d6a6ae7f88cfe82807c8c31823b63d,commit,48fd612594d6a6ae7f88cfe82807c8c31823b63d,identity,canonical-git-identity,48fd612594d6a6ae7f88cfe82807c8c31823b63d,,1.0,1.0,False,True,automatic,,,,,,
commit,36789f5d0b7a89231ac47b62ca91d92c8b537df8,commit,36789f5d0b7a89231ac47b62ca91d92c8b537df8,identity,canonical-git-identity,36789f5d0b7a89231ac47b62ca91d92c8b537df8,,1.0,1.0,False,True,automatic,,,,,,
commit,b5795c22e58a84982d07d6846e1929f9eba2166f,commit,b5795c22e58a84982d07d6846e1929f9eba2166f,identity,canonical-git-identity,b5795c22e58a84982d07d6846e1929f9eba2166f,,1.0,1.0,False,True,automatic,,,,,,
commit,5c58b2c352709f9b9c609c1e60a15c4ebf49062c,commit,5c58b2c352709f9b9c609c1e60a15c4ebf49062c,identity,canonical-git-identity,5c58b2c352709f9b9c609c1e60a15c4ebf49062c,,1.0,1.0,False,True,automatic,,,,,,
commit,5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,commit,5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,identity,canonical-git-identity,5b2392f98b7d9b0680edf4fdfb6966ed9a44d9bc,,1.0,1.0,False,True,automatic,,,,,,
commit,05c75465e894b197009e4fa12fcee8a2f232be65,commit,05c75465e894b197009e4fa12fcee8a2f232be65,identity,canonical-git-identity,05c75465e894b197009e4fa12fcee8a2f232be65,,1.0,1.0,False,True,automatic,,,,,,
commit,5f406d41dab292e9d24be77a40a86053fba4e075,commit,5f406d41dab292e9d24be77a40a86053fba4e075,identity,canonical-git-identity,5f406d41dab292e9d24be77a40a86053fba4e075,,1.0,1.0,False,True,automatic,,,,,,
commit,58c447d0c8f8d603db83117199143fea38de98fb,commit,58c447d0c8f8d603db83117199143fea38de98fb,identity,canonical-git-identity,58c447d0c8f8d603db83117199143fea38de98fb,,1.0,1.0,False,True,automatic,,,,,,
commit,a19bccf7a97c76901ba27f942e9cae26a5642edc,commit,a19bccf7a97c76901ba27f942e9cae26a5642edc,identity,canonical-git-identity,a19bccf7a97c76901ba27f942e9cae26a5642edc,,1.0,1.0,False,True,automatic,,,,,,
commit,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,commit,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,identity,canonical-git-identity,d4616ef79d1f5f6f9afe47e139aa7a092e4b3085,,1.0,1.0,False,True,automatic,,,,,,
commit,798de55dcbb0a4e26d499cec324224070b108b19,commit,798de55dcbb0a4e26d499cec324224070b108b19,identity,canonical-git-identity,798de55dcbb0a4e26d499cec324224070b108b19,,1.0,1.0,False,True,automatic,,,,,,
commit,a0be45da0d49c7dfb87bef36da1afed83c46ba4d,commit,a0be45da0d49c7dfb87bef36da1afed83c46ba4d,identity,canonical-git-identity,a0be45da0d49c7dfb87bef36da1afed83c46ba4d,,1.0,1.0,False,True,automatic,,,,,,
commit,31627a922620a24d64ae4f88232256f56993e172,commit,31627a922620a24d64ae4f88232256f56993e172,identity,canonical-git-identity,31627a922620a24d64ae4f88232256f56993e172,,1.0,1.0,False,True,automatic,,,,,,
commit,abe9194d5f3d791d34010e12ea51acb0054ae4ce,commit,abe9194d5f3d791d34010e12ea51acb0054ae4ce,identity,canonical-git-identity,abe9194d5f3d791d34010e12ea51acb0054ae4ce,,1.0,1.0,False,True,automatic,,,,,,
commit,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,commit,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,identity,canonical-git-identity,9654a156c85a094a0fe4d86cb59ab87de34bf6f3,,1.0,1.0,False,True,automatic,,,,,,
commit,fdd51810b0f51c7b8ee798ecfa0eb42453627946,commit,fdd51810b0f51c7b8ee798ecfa0eb42453627946,identity,canonical-git-identity,fdd51810b0f51c7b8ee798ecfa0eb42453627946,,1.0,1.0,False,True,automatic,,,,,,
commit,d2843d58d7c77e0470d1b467eacf8a956665e2c9,commit,d2843d58d7c77e0470d1b467eacf8a956665e2c9,identity,canonical-git-identity,d2843d58d7c77e0470d1b467eacf8a956665e2c9,,1.0,1.0,False,True,automatic,,,,,,
commit,7228297fdfbf05a87af30e5330fdcdd1e908dd84,commit,7228297fdfbf05a87af30e5330fdcdd1e908dd84,identity,canonical-git-identity,7228297fdfbf05a87af30e5330fdcdd1e908dd84,,1.0,1.0,False,True,automatic,,,,,,
commit,88d09498e62eed6f088450eb0cf1ec3129a7ad34,commit,88d09498e62eed6f088450eb0cf1ec3129a7ad34,identity,canonical-git-identity,88d09498e62eed6f088450eb0cf1ec3129a7ad34,,1.0,1.0,False,True,automatic,,,,,,
commit,29444d740b06ee147a5690f1070d56abfa8be162,commit,29444d740b06ee147a5690f1070d56abfa8be162,identity,canonical-git-identity,29444d740b06ee147a5690f1070d56abfa8be162,,1.0,1.0,False,True,automatic,,,,,,
commit,d6d76b5913d9f81cd56e52292e703ab25e1d9e9d,commit,d6d76b5913d9f81cd56e52292e703ab25e1d9e9d,identity,canonical-git-identity,d6d76b5913d9f81cd56e52292e703ab25e1d9e9d,,1.0,1.0,False,True,automatic,,,,,,
commit,9ff3081da95b34bbdf6d8d736fbee5eaf6301b84,commit,9ff3081da95b34bbdf6d8d736fbee5eaf6301b84,identity,canonical-git-identity,9ff3081da95b34bbdf6d8d736fbee5eaf6301b84,,1.0,1.0,False,True,automatic,,,,,,
commit,be8b3e170bc3c338a1fbbb22d814e73b77d7c994,commit,be8b3e170bc3c338a1fbbb22d814e73b77d7c994,identity,canonical-git-identity,be8b3e170bc3c338a1fbbb22d814e73b77d7c994,,1.0,1.0,False,True,automatic,,,,,,
commit,53c04fbdd27f87fda0f693f5de6166e607975ee0,commit,53c04fbdd27f87fda0f693f5de6166e607975ee0,identity,canonical-git-identity,53c04fbdd27f87fda0f693f5de6166e607975ee0,,1.0,1.0,False,True,automatic,,,,,,
commit,e38ebba60c6454fd14c208d37ffb036038f231da,commit,e38ebba60c6454fd14c208d37ffb036038f231da,identity,canonical-git-identity,e38ebba60c6454fd14c208d37ffb036038f231da,,1.0,1.0,False,True,automatic,,,,,,
commit,1071c2e0ffd3bbc279f2cca6e15509e725518e25,commit,1071c2e0ffd3bbc279f2cca6e15509e725518e25,identity,canonical-git-identity,1071c2e0ffd3bbc279f2cca6e15509e725518e25,,1.0,1.0,False,True,automatic,,,,,,
commit,6cf4772cd3482a0a7ca38f2f613ca64a86da22a1,plan,1,creation,plan-file-history,Docs/FLACBridgeExecution.md,,1.0,0.0,True,False,automatic,,,,,,
commit,1fcd08274065e59e148cb05d16e592e98f02bced,plan,1,plan-revision,plan-file-history,Docs/FLACBridgeExecution.md,,1.0,0.0,True,False,automatic,,,,,,
commit,4f1e2732dc317203bf9fd6f998fe4946be3a760c,plan,1,plan-revision,plan-file-history,Docs/FLACBridgeExecution.md,,1.0,0.0,True,False,automatic,,,,,,
commit,a76f2110c364943a6a2b000cd575807b8f75a6e6,plan,2,creation,plan-file-history,Docs/ContentViewReorganizationPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,6c669809df69c8e7566517df27f84cd4ac85cb37,plan,2,plan-revision,plan-file-history,Docs/ContentViewReorganizationPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,bae266f0f97e4d7e264cc54628bfaf3cc70a78f7,plan,3,creation,plan-file-history,Docs/Plans/FlacPictureImportAlbumArtPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,27b32d888ac16fcaa31f6735b29d960131a8315c,plan,4,creation,plan-file-history,Docs/Plans/4-FlacWriteTagsAndPicturesPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,004751dd893b3e1b96ba2e42f9a63fc000d75663,plan,5,creation,plan-file-history,Docs/Plans/5-GitCommitGuidePromptPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,645232c9f5fdbcd436cd208763553a0f163d3f77,plan,5,version-addition;plan-revision,plan-file-history,Docs/Plans/5-AddSaveNotificationsPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,645232c9f5fdbcd436cd208763553a0f163d3f77,plan,5,plan-revision,plan-file-history,Docs/Plans/5-GitCommitGuidePromptPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,80b722ee0e77887149ebfd307538cac12a5907c3,plan,5,plan-revision,plan-file-history,Docs/Plans/5-AddSaveNotificationsPlan.md,,1.0,0.0,True,False,automatic,,,,,,
commit,80b722ee0e77887149ebfd307538cac12a5907c3,plan,6,creation,plan-file-history,Docs/Plans/6-AgentsTranscriptSkillPlan.md,,1.0,0.0,True,False,automatic,,,,,,
